type	subtypes	nsamples	AGA	ALC36A	ARL8B	ARSA	ARSB	ASAH1	ATG10	ATG14	ATG16L1	ATG2B	ATG3	ATG7	ATG9B	ATP6AP1	ATP6V0A1	ATP6V0B	ATP6V0C	ATP6V0D1	ATP6V0D2	ATP6V0E1	ATP6V1A	ATP6V1B2	ATP6V1C1	ATP6V1D	ATP6V1E1	ATP6V1G1	ATP6V1H	ATP6V1J	BECN1	C1orf85	CD63	CLCN7	CLN3	CTNS	CTSA	CTSB	CTSD	CTSF	CTSS	CTSZ	GAA	GABARAP	GABARAPL1	GALC	GALNS	GBA	GLB1	GM2A	GNS	GUSB	HEXA	HEXB	HIF1A	HPS1	HPS4	IFI30	LAMP1	MAP1LC3A	MAP1LC3B	MCOLN1	NAGLU	NE1	NEU1	NPC2	PGC1A	PLBD2	PSAP	RAGC	RAGD	SCPEP1	SGSH	SLC36A1	SQSTM1	STK4	TFEB	TMEM55B	TPP1	ULK1	ULK2	UVRAG	VPS11	VPS18	VPS26A	VPS33A	VPS35	VPS8	WDR45	WIPI1
21	GBM	GBM_LGG.G-CIMP-low	5	0.683333333333333	NA	0.783333333333333	0.233333333333333	0.233333333333333	0.683333333333333	0.783333333333333	NA	0.0833333333333333	0.95	0.45	0.683333333333333	0.35	0.95	0.683333333333333	0.35	0.783333333333333	0.35	NA	0.783333333333333	0.95	0.516666666666667	0.35	0.45	0.783333333333333	0.433766156169028	0.683333333333333	NA	0.45	NA	0.95	0.233333333333333	0.95	0.3217233358243	0.133333333333333	1	0.683333333333333	0.683333333333333	0.35	1	0.35	0.0166666666666667	0.783333333333333	0.783333333333333	0.683333333333333	0.95	0.95	0.45	0.683333333333333	0.783333333333333	0.133333333333333	0.233333333333333	0.783333333333333	0.45	0.683333333333333	0.95	0.45	0.95	1	0.683333333333333	0.95	NA	0.783333333333333	0.516666666666667	NA	0.516666666666667	0.233333333333333	NA	NA	0.35	0.683333333333333	0.053854217727542	0.45	0.35	0.0833333333333333	NA	0.683333333333333	0.683333333333333	0.95	0.45	0.683333333333333	0.95	0.35	0.95	0.95	0.683333333333333	0.35	0.45
22	GBM	GBM_LGG.LGm6-GBM	13	0.656000350185762	NA	0.0849827627638607	0.353376451811562	0.279926505248293	0.603931204034313	0.553621558251875	NA	0.877522991364605	0.447771588455077	0.736951230071543	0.750730305659703	0.906202123878284	0.806530367444286	0.306287043691455	0.920585447351698	0.963859580344439	0.393835185104886	NA	0.297341475651677	0.0525324710799384	0.209430603406308	0.470352562207021	0.414969916573171	0.43669325825251	0.985767348696009	0.0402766973377867	NA	0.209430603406308	NA	0.436693258252511	0.110259718656138	0.263148014601437	0.0928917365746087	0.863235584374163	0.713711722398163	0.877522991364605	0.920585447351698	0.778501310348126	0.723248148906413	0.629758139870264	0.656000350185762	0.114935670585034	0.578544468706138	0.0183248994068465	0.723248148906413	0.23917453853646	0.553621558251875	0.283513078598535	0.315390822214927	0.279926505248293	0.223986534640913	0.202388323788599	0.517155182307656	0.764581607054883	0.388416115872896	0.963859580344439	0.163386080984407	0.992769768768747	0.23917453853646	0.0498860854880627	NA	0.188771716723795	0.414969916573171	NA	0.603931204034313	0.698316065034167	NA	NA	0.315390822214927	0.458991989586345	0.343645873021018	0.877522991364605	0.383257911505946	0.629758139870263	NA	0.616791174982918	0.324652305696781	0.992769768768747	0.891846567393224	0.553621558251875	0.263148014601437	0.324652305696781	0.404328210459866	0.682631671519805	0.279926505248293	0.163386080984407	0.254997689115259
23	GBM	GBM_LGG.G-CIMP-high	2	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	1	NA	NA	NA	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1
24	HNSC	HNSC.Mesenchymal	75	0.0910867712135675	NA	0.3964943259582	0.0276008882235493	0.00193757411739684	0.0089366708333475	0.218633632868911	NA	0.0784255106859203	0.140769108560532	0.796179554143054	0.764643578464517	0.928182469952038	0.0539091453405486	0.0211500114883878	0.57187492333332	0.719831083779522	0.386675070445764	0.489804953519342	0.442252030264319	0.0734609740500251	0.240037281629917	0.971979117760857	0.19677178344841	0.738695860087843	0.256743527326253	0.22185176092061	NA	0.756518762729789	NA	0.00349389674926945	0.0125362142707545	0.554702516307248	0.728835185653196	0.00187163216310541	0.0358565817987924	0.0542870289013598	0.000757693648868171	0.522685103840767	0.00563654011515679	0.788892531515728	0.114102355364971	0.0165335855278469	0.477523225114866	0.852677690636317	0.152691662377815	0.650143739135539	0.958075765280838	0.0109229910278261	0.442475714687199	0.487085402470191	0.512056337475417	0.0234479134525647	0.193117315159789	0.415189553465665	0.0485202857797187	0.251613420990753	0.000736912188518892	0.119999727166958	0.0087673199100116	0.448501135274215	NA	0.398198974253686	0.245576934244358	NA	0.0801154685019627	0.00580400342311622	NA	NA	0.198781574714185	0.707706777901538	0.0200565200065055	0.493362377724847	0.0895213466542584	0.698256665081431	NA	0.000467141954335437	0.609019199342391	0.955035287985017	0.229379287111274	0.0435690852153651	0.247285774026768	0.0596453571608461	0.301381026369875	0.712584166522143	0.178089630595425	0.0138763248809122	0.0928893688484598
25	HNSC	HNSC.Basal	85	0.96835335645221	NA	0.901177192720205	0.379862943627601	0.741823444255094	0.106677164686868	0.374692673603207	NA	0.769952479600837	0.764393461660183	0.732677820394443	0.160902688003549	0.442169653545913	0.593176299801062	0.819816735820014	0.481929204581637	0.447626769193892	0.793412071320866	0.271066903331609	0.401658213652808	0.345643439274678	0.0116665520230281	0.434866752541276	0.970759381825034	0.67179481431497	0.473224188283648	0.337552883678717	NA	0.107888064568821	NA	0.0781801185613994	0.994476387889797	0.360439234939551	0.84131493844293	0.0429012120969648	0.634924485694885	0.80671518640461	0.0265794173888358	0.10799760868591	0.0687828688748017	0.339907340901987	0.639558977952381	0.0116778998607439	0.170247507022036	0.0178385971937162	0.310890354822328	0.313509194809169	0.354348591001764	0.495561631640698	0.552597775555162	0.935908751938548	0.112736995896349	0.703089334202337	0.686905113246733	0.289200374667889	0.00469906991578467	0.94586494246068	0.0325867894719971	0.304305795549659	0.804833940384974	0.935836909594677	NA	0.938802808608895	0.523615257010348	NA	0.0551410605359789	0.223559456143286	NA	NA	0.794713319921319	0.759854073600648	0.963754053402897	0.697722338831666	0.00656651631272778	0.00637440861405366	NA	0.513170867773491	0.000223266152284053	0.83711704810416	0.044793536538513	0.573232579285347	0.969520654735065	0.301734816122013	0.71774464593772	0.558260080360781	0.740786621357929	0.794920791608218	0.645482225184669
26	HNSC	HNSC.Atypical	68	0.1299742714443	NA	0.290551267010559	0.0193847861863933	0.000122101330836882	0.0234915907385487	0.780907207360722	NA	0.193855238247832	0.576309265239971	0.460763895909938	0.141072018317576	0.0134711076672924	0.274662341821945	0.452579546318646	0.123822681310374	0.521731897566152	0.965007749838702	0.0943920809255636	0.635263219724289	0.122579986062923	0.0157699076725159	0.493395167087195	0.004133823067042	0.4602400900176	0.495455567393696	0.0831671391318093	NA	0.509700025953454	NA	0.0401154184977109	0.00513270181117426	0.363498966217785	0.426519801137135	0.0930319883805089	6.68952462629336e-05	0.0010493979408617	0.113830286206061	1.38405642068667e-05	6.99294932985371e-06	0.240333102924063	0.519016337668369	0.18399151810728	0.0196311245984191	0.147717188065116	0.709767129890303	0.00473632265198025	0.832484414888157	5.44974187097104e-07	0.0187443785337192	0.350082398016909	0.0748609281066108	0.100226479979928	0.165845173432268	0.203808132918227	0.924171289956907	0.0794768097880739	0.781265311113805	0.860564761609374	0.461649102363118	0.183389573784082	NA	0.126665439814975	0.432990596181003	NA	0.0543765077725307	7.2631732072807e-06	NA	NA	0.0435921070742506	0.00447475949291591	0.679578904237421	0.152462309476073	0.00231099822638439	0.19885885356423	NA	0.0482340589504228	0.000714988793962977	0.0359136547136209	0.175185604231423	0.430348198862828	0.515999014258561	0.0345330639668726	0.198309129422061	0.988907780208467	0.468924366358261	0.809530307803301	0.483156588251156
27	HNSC	HNSC.Classical	49	0.46605662793366	NA	0.495687295506949	0.987459922053015	0.199863117278013	0.826077614125683	0.497026357056122	NA	0.116510868354768	0.858329429181117	0.247557587651077	0.724058739373371	0.396984972440076	0.304593943365885	0.385147557914769	0.29470689488186	0.0815263637620699	0.299625904443462	0.139746491648424	0.0442473359397887	0.17272072478173	0.545330527185982	0.0626673994003809	0.920452045559026	0.128408850518255	0.521568035085722	0.392304747900995	NA	0.505962691851744	NA	0.18049461970907	0.355583471686483	0.489927937212192	0.179360178913729	0.140165857365992	0.0932862904588131	0.443369233294879	0.847935500857008	0.544812727653351	0.0496054562565718	0.943474278185106	0.879681612037949	0.122561564438519	0.405913592323291	0.359453903262023	0.725444681484197	0.178422307786525	0.413916257482824	0.137676692208115	0.970745043798893	0.178780664689758	0.77344780855969	0.391063663154223	0.460810850236125	0.164291906140822	0.530051131771789	0.297795544515227	0.0257251498951605	0.104828717173592	0.630735609298558	0.337677365770704	NA	0.369526830016716	0.916268041773156	NA	0.047189190097182	0.265280766594855	NA	NA	0.3366107562547	0.138490689599131	0.424454738146604	0.698340699391968	0.6690360984237	0.434730703023909	NA	0.355030527536914	0.0523881191381338	0.565555481263442	0.174754330301346	0.753255554136206	0.35356629555873	0.819673539955326	0.453060512382154	0.977516522460413	0.119457179479954	0.0313344460692182	0.0474345850279828
28	KICH	KICH.Eosin.0	46	0.815951132236553	NA	0.590112314946973	0.539258467441643	0.000554177327494268	0.456167676182639	0.145990462179237	NA	0.861754414793871	0.232097619756181	0.720461634793784	0.845634983883966	0.32501866022061	0.507887733381416	0.246498829441394	0.106749999593087	0.847679099898057	0.944863771991591	0.362448147621641	0.0286366319864643	0.335863111086955	0.00226589567291273	0.0803582035606855	0.0328509095436434	0.0474240687396947	0.334058383712908	0.0928387450170891	NA	0.00986558852240382	NA	0.400248580897886	0.423343689373136	0.627575654673802	0.0328565903962963	0.681491979991412	0.00228162320407443	0.397767103743323	0.312579869279488	0.114976791662594	0.168451516584367	0.000583930499081304	0.342186570128165	0.00674297165297607	0.333629752780569	0.297541450153413	0.0161121565273165	0.741322588485907	0.295240584337571	0.026113532729617	0.942924455566738	0.53816413219799	0.781668327449593	1.73525616857499e-06	0.67789552435219	0.0054916515982377	0.405112374725096	0.00494930474971144	0.00672024300768015	0.411749376498651	0.0656001703000575	0.508584269392252	NA	0.697115497762068	0.285373355081034	NA	0.0788216353161587	0.000406832758718597	NA	NA	0.00205153337219302	0.222240576318164	0.716803247886956	0.515692820597285	0.952317064123684	0.0583742294374361	NA	0.0711743462224119	0.970146254928052	0.718335147415687	0.0832261720416161	0.256984733225895	0.293507429602997	0.258764136512648	0.158027284319474	0.0195984799377545	0.232461223974584	0.00383132825524838	0.263883023620137
29	KICH	KICH.Eosin.1	19	0.320156018649886	NA	0.0688972178593646	0.578719237642871	0.0260222456909279	0.63094123358945	0.688687248282091	NA	0.0954437609287785	0.0629537740604186	0.962638737788255	0.195482484635648	0.816576150602641	0.57523048586252	0.882528278309076	0.373307535746865	0.31654601614614	0.0358488601119426	0.0248933771139401	0.177484738255046	0.651718647068797	0.536138136598631	0.820326343655269	0.104192851700413	0.342340460345744	0.136389087961786	0.115737657611906	NA	0.077924999454305	NA	0.939680426743399	0.0542717295394618	0.178712663356061	0.170212011469086	0.905336329811804	0.0226243120086381	0.570170794925842	0.418429064318782	0.0227529950552883	0.498343596937063	0.077924999454305	0.0180411608405254	0.347460674030344	0.157139850513409	0.259018337308508	0.357626943507341	0.100248453780362	0.600284278534989	0.928217728680112	0.625788471630649	0.139019438486689	0.0752591893271396	0.262201261553906	0.31654601614614	0.262201261553907	0.625788471630649	0.842843152962636	0.163149945969721	0.377288850467892	0.888222455842096	0.825943281422336	NA	0.928217728680112	0.00311779500121794	NA	0.33113604778801	0.242644237815588	NA	NA	0.555527251625138	0.160842343476626	0.555527251625137	0.16783469383198	0.781263485976864	0.0986273964374651	NA	0.373307535746865	0.0834700503278298	0.0652820290650949	0.177484738255046	0.435549508632178	0.726365249869186	0.104192851700413	0.225656213637482	0.580204087120214	0.156296238678632	0.182451333118187	0.0908125864170176
30	KIRC	KIRC.1	149	0.363642383490262	NA	0.00275930149105559	0.186990628304497	0.00968837779053704	0.55091074403949	0.479575670529441	NA	0.225978273426256	0.468333060777394	0.975575378206416	0.00241091525193007	0.782496702088782	0.39752201145529	0.80945000702887	0.080438923797782	0.949538001341672	0.363516344280154	0.66205392233165	0.137160513822829	0.293060881345052	0.170331123856648	0.00336219750461956	3.29521547117794e-05	0.00250990682969322	7.06087795162798e-05	0.736506289647342	NA	0.645200855675829	NA	0.393819743136603	0.000358930003733695	0.565418819712097	0.785886486132877	0.0436159684171799	0.00413742317838902	0.0586415527952056	0.555072348474929	0.00222060246996658	0.0497443291799929	0.42389088796363	0.173425536414524	0.0271867076348358	9.8051857650029e-07	0.153233070237262	0.813468552374054	0.569058876983849	0.00471133727273743	0.00528046738262718	0.173748232960068	0.188618992597103	0.107094889969228	0.00337501466983604	0.31519555718164	0.00564875525511782	0.0285901807557673	0.594610207328421	0.440642321917121	0.000544977683435347	0.0371197807386358	0.535333237150218	NA	0.0130238378593066	0.275928010520236	NA	0.110220872521111	0.0803822165866621	NA	NA	0.777684150567633	0.143538453370772	5.96988486201682e-05	0.0328736346306365	4.84904373977767e-08	0.036752399868751	NA	0.227761174482683	0.212486635408308	0.391038900113549	0.29260697002883	0.617992591906391	0.979164974553665	0.00119834191313815	0.741383925188787	0.52599516905541	5.37349464884111e-06	0.67868965373752	0.470757159009836
31	KIRC	KIRC.2	91	0.845728760675205	NA	0.896758848571257	0.305148022080544	0.801462741453559	0.821166624623931	0.147099854206298	NA	0.439151074938006	0.979380899756209	0.377036319160132	0.455736037029745	0.0513518832598706	0.000570991756291132	0.376784349199198	0.242883246427836	0.047324636681509	0.129863776827992	0.159033638447896	0.0708823095858696	0.663976152523765	0.00441942515106849	0.0379133326645184	0.01289752947722	0.819824816332089	0.926462895528509	0.986731153634552	NA	0.0201968288044787	NA	0.100219540026706	0.1622493993199	0.37787890152929	0.547159763954667	0.0281850136087362	0.00682857665644651	0.752148044149193	0.548412527719307	0.222888741479221	0.309294204835686	0.00162142041537505	0.7629547215464	0.399500669959211	2.28002109338841e-05	0.0632317834804454	0.0585160159503845	0.0210903237543669	0.109783796822159	0.0580747863435999	0.815749953564606	0.00254794684463844	0.0233203976554979	0.0583392048445462	0.0205189415509489	0.00135404044997502	0.0125188209057041	0.00439571764761731	0.713875399499972	0.0346976735816956	0.326127673261613	0.380176679931292	NA	0.0431380897021748	0.0196380699618974	NA	0.370390470155089	0.821396764878086	NA	NA	0.825481306292154	0.0960439435488793	0.0378981715115274	0.668717262547384	0.583068124137519	0.0161165050271164	NA	0.259837988759301	0.339321650801945	0.595077861155151	0.184983869752272	0.953880885585039	0.365526994643545	0.0702819560913474	0.65370758548001	0.240305288974317	0.00172414673344165	0.453195367877701	0.536746533375576
32	KIRC	KIRC.3	94	0.813022647276989	NA	0.289211558677553	0.660558720342022	0.0222848055190297	0.354001052683529	0.543620404050797	NA	0.623551386764529	0.386421813463066	0.100214720112349	0.0274465686449688	0.31145517407686	0.503687225007935	0.0211924415849981	0.0161017563792932	0.26560537184499	0.521874542579258	0.0670683658643764	0.0768564325175841	0.128870917431938	0.334612541779552	0.797235987442868	0.32442364603506	0.936790081830409	0.177140037276338	0.887222822781976	NA	0.026082412314251	NA	0.323826977502816	0.698784246826872	0.660154099955215	0.163916609365243	0.0501058461288053	0.0281649437737342	0.997738842244262	0.0171353993095333	0.0315512115807784	0.0146806514138666	0.0704442607572728	0.48835159141608	0.493264787732442	0.108517037838686	0.895637029809145	0.52666423965042	0.0427497629185362	0.0559794489287156	0.463500041109942	0.0132946544715302	0.209879337433304	0.0113079966400715	0.00300618163367942	0.00822807141225175	0.191313949751982	0.0354313873696854	0.879036125396535	0.0341328263564262	0.248433251950134	0.151605016718106	0.60083377026785	NA	0.298125261475369	0.021638759507132	NA	0.251337409072666	0.482610354486641	NA	NA	0.000566859774413474	0.444342648450307	0.656351292049087	0.389740679763963	0.302223282297304	0.625921349338285	NA	0.0633897603006995	0.0418713178874547	0.487063226405096	0.977174484177484	0.251306816599008	0.817211496315932	0.032386795956932	0.0756596186120195	0.0854418688081773	0.85125729695922	0.05991956308284	0.0196137221640412
33	KIRC	KIRC.4	87	0.578965772725736	NA	0.411555242192598	0.484401249380586	0.898375574445278	0.174862784068474	0.883108921708569	NA	0.592860001434559	0.107921298280184	0.913809905483047	0.501913985629084	0.131490251285774	0.430959964791382	0.0951728768513033	0.543190563104813	0.207569092528801	0.924383447533386	0.961170006983227	0.119146154907435	0.463264607680285	0.248557507868302	0.115674097016895	8.378215958733e-07	0.154251649467899	0.344441413482238	0.495986856168797	NA	0.000459968540343422	NA	0.820303534926995	0.0802874808999118	0.624556138243675	0.815691420211814	0.0901334008317276	0.509004040532175	0.975096281814879	0.493810819130856	0.0722556198267384	0.0930298371126248	0.26140895154797	0.0434668857253565	0.320312396697341	0.000472203080010016	0.466914060490513	0.699110030379157	0.499001187128355	0.811986414533283	0.690526804365909	0.0441974459645991	0.415692847031008	0.0748733872010504	0.26664047652716	0.0306818746506288	0.0155950337334924	0.0200132567909839	0.424213235399379	0.0202044507254531	0.854486658757842	0.832459316290626	0.00683485712642056	NA	0.840476095403625	0.739882870672726	NA	0.699735146582739	0.279887777120828	NA	NA	0.669168928638152	0.169550480328379	0.139384994287021	0.0250855899008766	0.0977221775973129	0.90325001018286	NA	0.844340322452795	0.0255004634111099	0.976609584475379	0.149435101959741	0.0693264841224975	0.83802193578073	0.00433414693829683	0.996958797573777	0.528669718295252	0.0493077266190167	0.12702308772142	0.249564731915704
34	KIRC	KIRC.NA	23	0.521489484170636	NA	0.692451036849267	0.629994266340756	0.521489484170636	0.381677056809349	0.498038451968671	NA	0.545386262514147	0.566861261673279	0.685773563420889	0.887853172441279	0.0672308153490745	0.548404779909774	0.503850923111005	0.190763917218511	0.00922689719452662	0.127824211668605	0.905569713677668	0.489383549440555	0.539423703311446	0.627836046821985	0.822814796089021	0.166312567524987	0.116205712499437	0.911925711532093	0.0174640926940883	NA	0.10229648930953	NA	0.941125591956181	0.386709676713785	0.947808971564988	0.442104089225819	0.187578018335185	0.122267548984725	0.0137719915975568	0.475131040350334	0.784632617879385	0.376682682478118	0.00403262101040822	0.0549423603335996	0.119605690660484	0.0687698100003329	0.0148759009515353	0.0774460964636617	0.136449952019563	0.980191930955753	0.509772654643246	0.0179722132264018	0.958596723863561	0.0903318877111682	0.795080354582036	0.138990569480799	0.289180510306917	0.248830459726413	0.876211911340852	0.911925711532094	0.0160100681016085	0.912669009448194	0.67911926229158	NA	0.0039761720712005	0.901190667671609	NA	0.623554208391633	0.324223964669515	NA	NA	0.65929977293744	0.980191930955753	0.0842667878958731	0.0797732300353068	0.252688513721485	0.92866526030889	NA	0.366809156118379	0.379175081099982	0.688146226320167	0.840735475824316	0.891392598154179	0.819591332582634	0.133943346260288	0.933439720412996	0.96579266981776	0.569948519607404	0.38167705680935	0.0321851914673705
35	KIRP	KIRP.C2a	35	0.963495588612556	NA	0.149284175106493	0.400463653541086	0.980142007397671	0.67540761216422	0.433066040869441	NA	0.408786957748972	0.175721146833214	0.277006642325182	0.898313350901878	0.801755171207755	0.0105647114430809	0.60962617964516	0.0214721027965076	0.0850479585286516	0.715477353929869	0.328274125466315	0.347176740844108	0.889512026345547	0.252681479587762	0.998725706559933	0.239927835588858	0.154996423674113	0.670704905348885	0.0973233361458874	NA	0.00905589660728429	NA	0.362693423143894	0.939195774290245	0.878098919184515	0.415187141757027	0.598494558895534	0.977691687495861	0.447958514407285	0.830468459038003	0.426429577460196	0.496770846090682	0.00743212523072099	0.101462792540202	0.605114789440739	0.541169702377842	0.0479487875673432	0.0966393890328534	0.369332677677231	0.513785149783616	0.832962926440925	0.390167737547001	0.370710006894518	0.22868230364704	0.950700738680229	0.172569749797741	0.0499215227275568	0.116026647428856	0.551068427281434	0.40320097256839	0.878098919184514	0.84527288335237	0.169974911704285	NA	0.35229203688746	0.0103408884125177	NA	0.0538501944203954	0.420033513058402	NA	NA	0.27121371177338	0.705071261808634	0.591668267719617	0.949054162374926	0.0145375042408146	0.645066367747118	NA	0.265206286605241	0.08566206309548	0.246619033576203	0.680122592620004	0.0479487875673432	0.17731228694754	0.121814316203649	0.985983454121466	0.203113557272161	0.0133564443471649	0.328274125466316	0.0916698183738661
36	KIRP	KIRP.C1	94	0.00520824036088883	NA	0.047166385411906	0.517464357630281	0.806752172227775	0.00582618561768368	0.879172854695119	NA	0.068087076318375	0.000187369871140625	6.24171112781446e-05	0.0371625791898422	0.212752085145459	0.0035672345903695	0.806589494383523	0.165709882998113	0.0370942244915386	0.0357964125032495	0.233809733264745	0.0867947573428499	0.061524932426508	0.751564089689994	0.990295367283798	2.16384027792399e-05	0.00426750622100358	0.943746451657193	0.000745737563973639	NA	3.11268304729309e-06	NA	0.683446002451942	0.337756253080029	0.727880457774369	0.211913958490203	0.474710311581964	0.0349775420637087	0.0951778329142278	0.0290776624740117	0.378389350923866	0.264022601436035	0.000258759202733166	1.07690206323348e-07	0.0724601494733405	0.00995577800417665	0.0472228433489156	6.98744327025737e-06	0.000233058218611858	0.152839949577653	0.913941714699782	0.104563337446935	0.248843593981773	0.000143136104573399	3.38480373950786e-08	0.580223156566641	7.63588306067567e-06	0.807978682411811	0.0798307297285867	0.140584168594832	0.196038375683191	0.00177251674546787	3.81544886372593e-05	NA	0.00106482422889716	0.92698238790349	NA	0.709207693642697	0.860732072059913	NA	NA	0.144644274767962	0.280968766063965	0.236710256706282	0.0270504705044937	0.00011005565917533	0.669856611696723	NA	0.663133226137667	2.53395030976347e-05	0.283621586908008	0.251975456399173	0.91079823551137	0.000129151351424547	4.23354182608159e-09	0.538172309637317	0.276167421191807	0.0015264562327742	0.239503566186813	1.20888301831987e-05
37	KIRP	KIRP.C2c - CIMP	9	0.3125	NA	0.177662037037037	0.0967978395061728	0.3125	0.193799603174603	0.843182319223986	NA	0.775628306878307	0.775628306878307	0.775628306878307	0.336259920634921	0.643639770723104	0.0665619488536155	0.212522045855379	0.493331128747795	0.708068783068783	0.0138282627865961	0.809981261022928	0.336259920634921	0.981569664902998	0.291192680776014	0.147525352733686	0.358581349206349	0.580941358024691	0.743540564373898	0.249917328042328	NA	0.677744708994709	NA	0.471961792602386	0.269582231040564	0.493331128747795	0.317822681698524	0.911618165784832	0.161800044091711	0.8305146353315	0.775628306878307	0.493331128747795	0.743540564373898	0.212522045855379	0.843182319223986	0.948390652557319	0.643639770723104	0.00131172839506173	0.269582231040564	0.385322971781305	0.880092592592593	1	0.3125	0.520634920634921	0.580941358024691	0.677744708994709	0.551708553791887	0.743540564373898	0.880092592592593	0.161800044091711	0.775628306878307	0.0368661816578483	0.613403880070547	0.809981261022928	NA	0.981569664902998	1	NA	0.948390652557319	0.743540564373898	NA	NA	0.193799603174603	0.436623677248677	0.948390652557319	0.269582231040564	0.981569664902998	0.3125	NA	0.708068783068783	0.948390652557319	0.436623677248677	0.229817019400353	0.911618165784832	0.897928395470323	0.120574294532628	0.229817019400353	0.436623677248677	1	0.0665619488536155	0.911618165784832
38	KIRP	KIRP.C2b	21	0.673740700516485	NA	0.418509109666628	0.0303609566462228	0.62475281515961	0.469721729859836	0.87222888030548	NA	0.30359313733677	0.166920900567728	0.53522748720554	0.934797986983784	0.452298826194225	0.639749391175535	0.0398540841791932	0.604778756770743	0.97074695662426	0.30359313733677	0.486069640864266	0.230745734519214	0.306335919668528	0.130971025330743	0.925827587137313	0.254407101984713	0.462711010745951	0.686204222477929	0.858905965070134	NA	0.215086703786329	NA	0.408449955379492	0.845620813276661	0.452298826194225	0.845620813276661	0.97074695662426	0.132274867678218	0.0527135315508099	0.254407101984713	0.845620813276661	0.707155187375542	0.0216077485185549	0.269339068165771	0.749676353600368	0.621704203241811	0.682040577645123	0.661361006927283	0.48365411508465	0.7113711610125	0.527741262544357	0.907914494194524	0.916866067304777	0.845620813276661	0.114675446153982	0.101877014558428	0.0554695073151801	0.483510076139833	0.151731442512385	0.669604681062518	0.75827190325777	0.749676353600368	0.340416682781041	NA	0.219016503464469	0.438612128795252	NA	0.876677637827881	0.460499514211904	NA	NA	0.509248541149273	0.550349458151185	0.841201424088209	0.494688259210202	0.692960034028147	0.952761145502238	NA	0.201667509520101	0.266811974978218	0.885586047879424	0.66820982973136	0.934797986983784	0.395714964268123	0.82357225876508	0.152708801706892	0.841201424088208	0.277012716788819	0.337520388270888	0.448856023230107
39	LIHC	LIHC.iCluster:3	63	0.91850765476176	NA	0.102587030192893	0.0631319230887924	0.5973480924631	0.573262581527195	0.251177046793372	NA	0.710363798814124	0.267924676871541	0.174027562074653	0.261894032731563	0.852316582879832	0.174269694408488	0.521840297454629	0.165181854043874	0.752129327648515	0.284636730822949	0.398134469013883	0.255898782845637	0.468444913381156	0.548256641088491	0.0568422420024321	0.491504003319056	0.216088594948497	0.144755924100054	0.987338925520534	NA	0.0451882909382333	NA	0.943511739543606	0.931559670427579	0.414471260522118	0.961061133012723	0.883620836211118	0.312895981937922	0.609437462315628	0.938984545276837	0.893801330700514	0.255440054491919	3.74698876303546e-05	0.365167524624411	0.666716367173496	0.977062979624224	0.338281291710278	0.466142335709838	0.0658327809837485	0.9699166903845	0.574156193093868	0.35149547420708	0.979891763785057	0.338281291710278	0.278122973937709	0.999404153247695	0.169225857341871	0.0102274638834456	0.0538859010542485	0.23202968187547	0.720559016379562	0.275606329903547	0.955185530588077	NA	0.0113244222399034	0.443009542785845	NA	0.864051751295646	0.516058586947956	NA	NA	0.175362326175347	0.0948229320634284	0.491891944079904	0.143955542353915	0.962102698372436	0.146603372727303	NA	0.286082448109191	0.94225280631013	0.910061479741014	0.179890720498504	0.639715171599702	0.373626700332786	0.0211992970955906	0.0280115641740947	0.086462074400842	0.79503917341058	0.648571240481356	0.180030623231942
40	LIHC	LIHC.iCluster:1	65	0.000511973329191526	NA	0.0677157508430812	0.00442634517958864	0.986629046238825	0.808563974956117	0.707699981385323	NA	0.965960098262004	0.0891316760842984	0.243276728375874	0.283507780914192	0.038256771424469	0.18800235606676	0.670149013857299	0.287621968398389	0.127326549517349	0.432907770399147	0.0482533507410214	0.288098579884591	0.927794464802144	0.892794056535091	0.00495497367128237	0.296394270451005	0.0324394184720368	0.0814619870389015	0.527185036028349	NA	0.928961418229804	NA	0.000199205334247527	0.263679409672206	0.784807521967124	0.122198755436158	0.229922697619806	0.367930983031145	0.73237493356712	0.00310477028119329	0.743653615515792	0.927724082494399	0.0111558465667538	0.0761688070392291	0.000226705383634389	0.388401037033229	0.0421588265375721	0.409255544885324	0.778967128387908	0.0538800991319984	0.0162369143914885	0.605700008020977	0.198285337088043	0.118130744336504	0.163915891479844	0.163204535968397	0.167419128672002	0.157964423424848	0.194616511254065	0.030087227383031	0.16924607246575	0.0415738064354341	0.271695345114804	NA	0.152545394546611	0.00477883771533613	NA	0.630661320711195	0.26776981543455	NA	NA	0.377367457172651	0.00016956718714411	0.00572636150404569	0.45161664727049	0.0761416343494443	0.886780337550875	NA	0.68949402669388	0.0393573578495397	0.0418836964724062	0.573711448996467	0.36546164422388	0.53824321915668	0.0288113070972446	0.127491264412362	0.0328442475300265	0.0229123266637867	3.38771619420792e-05	0.275335128639336
